highest_charting_position,number_of_times_charted,track_name,streams,artist_name,artist_followers,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,key
162,1,Tik Tok (feat. Marracash & Guè Pequeno),5504912.0,Sfera Ebbasta,4430628.0,3tkYK45AZC0PqJ7MSe6IyJ,59.0,0.723,0.673,-7.636,0.137,0.0985,0.323,120.046,230389.0,0.302,A
88,12,Jerusalema (feat. Nomcebo Zikode),5362508.0,Master KG,247480.0,2MlOUXmcofMackX3bxfSwi,78.0,0.88,0.483,-7.012,0.0505,0.0185,0.0607,124.009,342613.0,0.827,C#
174,1,Abracadabra (feat. Future),5263469.0,Sfera Ebbasta,4430628.0,2GuLouaDNgLGxdJoe0vYf6,55.0,0.846,0.681,-7.091,0.174,0.0461,0.112,131.988,192965.0,0.809,F
36,22,Djadja (feat. Maluma) - Remix,5203423.0,Aya Nakamura,2953525.0,6AzKhCHOms83jvNVLsz0Bt,72.0,0.791,0.682,-7.328,0.158,0.175,0.0926,98.031,166851.0,0.672,F
140,3,ALWAYS DO,5196635.0,The Kid LAROI,2238190.0,3QCU8BT0zDS9LPVfEhRFEE,76.0,0.762,0.426,-6.865,0.113,0.0442,0.0858,167.827,151705.0,0.582,G#
7,16,Smile (with The Weeknd),5164187.0,Juice WRLD,19102888.0,6wQlQrTY5mVS8EGaFZVwVF,75.0,0.694,0.685,-6.535,0.133,0.224,0.124,158.831,196180.0,0.306,F#
22,8,Pretty Savage,5039047.0,BLACKPINK,23848461.0,1XnpzbOGptRwfJhZgLbmSr,75.0,0.701,0.556,-7.42,0.0414,0.00886,0.106,152.045,201122.0,0.333,A
41,7,Savage Love (Laxed – Siren Beat) [BTS Remix],4995203.0,"Jawsh 685, Jason Derulo",100635.0,4TgxFMOn5yoESW6zCidCXL,76.0,0.758,0.598,-5.695,0.0868,0.16,0.295,149.836,184905.0,0.658,C
188,1,Mirrors,4988571.0,Justin Timberlake,11034144.0,4rHZZAmHpZrA3iH5zx8frV,78.0,0.574,0.512,-6.664,0.0503,0.234,0.0946,76.899,484147.0,0.512,F
192,1,Hollywood (feat. Diplo),4920218.0,Sfera Ebbasta,4430628.0,0WXU7I74NEN1DMLIT406Wx,63.0,0.848,0.708,-6.336,0.0366,0.153,0.0948,137.973,191869.0,0.926,D
24,8,Runnin,4914682.0,"21 Savage, Metro Boomin",9949044.0,5SWnsxjhdcEDc7LJjq9UHk,78.0,0.819,0.626,-4.574,0.202,0.00748,0.167,143.01,195906.0,0.415,A#
105,23,Are You Bored Yet? (feat. Clairo),4911995.0,Wallows,1963296.0,57RA3JGafJm5zRtKJiKPIm,81.0,0.682,0.683,-6.444,0.0287,0.156,0.273,120.023,178000.0,0.64,G#
44,44,"10,000 Hours (with Justin Bieber)",4911749.0,Dan + Shay,2334615.0,2wrJq5XKLnmhRXHIAf9xBa,83.0,0.654,0.63,-4.644,0.0259,0.153,0.111,89.991,167693.0,0.43,A#
87,11,You Got It,4907925.0,Vedo,260236.0,4lsHZ92XCFOQfzJFBTluk8,79.0,0.762,0.433,-8.937,0.187,0.143,0.118,122.074,203145.0,0.394,F
129,14,Quiéreme Mientras Se Pueda,4899440.0,Manuel Turizo,7909963.0,34LI7rwi9H8w2S5KTHnv1M,74.0,0.793,0.782,-3.945,0.0582,0.447,0.124,143.86,191945.0,0.81,E
9,28,Party Girl,4878286.0,StaySolidRocky,150587.0,5RqR4ZCCKJDcBLIn4sih9l,77.0,0.728,0.431,-9.966,0.0622,0.749,0.0996,130.022,147800.0,0.629,F#
95,1,Drankin N Smokin,7292247.0,"Future, Lil Uzi Vert",10491105.0,0k7wmahjkn389wAZdz19Cv,78.0,0.752,0.658,-6.297,0.342,0.0421,0.0927,151.951,213520.0,0.387,C
86,19,Be Like That - feat. Swae Lee & Khalid,5929062.0,Kane Brown,3509653.0,5f1joOtoMeyppIcJGZQvqJ,79.0,0.727,0.626,-8.415,0.0726,0.0469,0.126,86.97,191406.0,0.322,G
74,3,MORE,5602168.0,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends",1245965.0,6juLaduD4STCUDWT0AYun4,73.0,0.66,0.787,-4.592,0.032,0.00257,0.323,142.018,217088.0,0.199,C#
140,5,Enchule,5561227.0,Rauw Alejandro,6096559.0,3ThrfRAmijYU098H9q9tAs,70.0,0.763,0.666,-3.316,0.194,0.153,0.301,90.086,185719.0,0.587,G
153,1,Stripes Like Burberry,5445204.0,"Future, Lil Uzi Vert",10491105.0,6lt8iodSkYWEV0ifKCSlfg,56.0,0.758,0.574,-7.833,0.217,0.216,0.144,144.081,274313.0,0.706,A
117,4,Papi Chulo,5361669.0,"Octavian, Skepta",213344.0,6Juv5N0dNU1imms9c9u1dA,73.0,0.866,0.563,-6.964,0.108,0.185,0.0889,127.954,161668.0,0.307,B
20,3,off the table (with The Weeknd),5308945.0,Ariana Grande,67208170.0,7E1jVNoWuemqUryI4FxsVD,67.0,0.411,0.522,-7.295,0.0981,0.519,0.398,88.332,239949.0,0.382,C
52,4,Spicy (feat. Post Malone),5303146.0,Ty Dolla $ign,3866304.0,5IUtvfNvOyVYZUa6AJFrnP,80.0,0.782,0.51,-5.724,0.0419,0.143,0.115,99.993,143375.0,0.118,E
124,3,Sweet Melody,5201322.0,Little Mix,9398941.0,76Tuo484SLohJakHLnGI3B,73.0,0.448,0.824,-4.249,0.057,0.0739,0.113,119.965,213693.0,0.419,F
144,4,Blueberry Eyes (feat. SUGA of BTS),5158896.0,MAX,689627.0,5dn6QANKbf76pANGjMBida,72.0,0.746,0.611,-7.034,0.101,0.454,0.133,149.967,172245.0,0.411,C
168,1,That’s It,5151014.0,"Future, Lil Uzi Vert",10491105.0,5n6gBhdEjCuj3obgCoTEFD,64.0,0.94,0.532,-5.998,0.358,0.12,0.0925,123.043,228796.0,0.599,B
157,4,Promiscuous,5083648.0,"Nelly Furtado, Timbaland",2688557.0,2gam98EZKrF9XuOkU13ApN,82.0,0.808,0.97,-6.098,0.0506,0.0569,0.154,114.328,242293.0,0.868,A#
22,18,GREECE (feat. Drake),5043665.0,DJ Khaled,6281829.0,35RJhm1pEovTBwnNR0zWad,77.0,0.695,0.343,-10.798,0.0432,0.0743,0.107,85.84,218902.0,0.229,F
25,3,just like magic,4980571.0,Ariana Grande,67208170.0,7Dx9Z6Aon1qPS2N0rHSWTe,69.0,0.719,0.607,-5.156,0.165,0.08,0.125,128.006,149900.0,0.464,G#
53,15,Still Don't Know My Name,4926802.0,Labrinth,1685215.0,6N22FZs2ZhPBYi3b9XPajV,80.0,0.316,0.63,-5.963,0.117,0.471,0.205,89.643,153294.0,0.313,F
32,25,Hasta Que Dios Diga,4899099.0,"Anuel AA, Bad Bunny",18306226.0,06s3QtMJVXw1AJX3UfvZG1,76.0,0.691,0.765,-4.727,0.111,0.464,0.203,174.021,246000.0,0.855,G#
102,46,Get You The Moon (feat. Snøw),4872409.0,Kina,661863.0,4ZLzoOkj0MPWrTLvooIuaa,82.0,0.498,0.235,-16.541,0.188,0.72,0.144,118.917,179080.0,0.0895,C#
162,4,Moonwalking in Calabasas (feat. Blueface) - Remix,4863053.0,DDG,486194.0,7o4gBbTM6UBLkOYPw9xMCz,74.0,0.928,0.341,-10.196,0.103,0.0614,0.162,129.966,170233.0,0.745,B
29,4,Forever After All,4746415.0,Luke Combs,5371000.0,6IBcOGPsniK3Pso1wHIhew,80.0,0.487,0.65,-5.195,0.0253,0.191,0.0933,151.964,232533.0,0.456,C
156,15,SLOW DANCING IN THE DARK,4732343.0,Joji,4759367.0,0rKtyWc8bvkriBthvHKY8d,82.0,0.515,0.479,-7.458,0.0261,0.544,0.191,88.964,209274.0,0.284,D#
92,10,Don Don,4731423.0,"Daddy Yankee, Anuel AA, Kendo Kaponi",23936368.0,3kml9ZdpT7UYk1ugkjqOzt,69.0,0.838,0.819,-4.681,0.211,0.285,0.224,105.027,275893.0,0.656,F
5,12,my future,4721082.0,Billie Eilish,47061119.0,3YUMWmx8EJq0DurfuIwoGh,80.0,0.456,0.285,-10.755,0.0979,0.814,0.307,104.89,210005.0,0.0809,G#
163,4,Nada,4713873.0,"Cali Y El Dandee, Danna Paola",3152313.0,4K8cyoCDovlc4FvtUr2Hfx,76.0,0.684,0.808,-2.737,0.061,0.0518,0.0858,173.905,174027.0,0.712,C
38,2,safety net (feat. Ty Dolla $ign),5798744.0,Ariana Grande,67208170.0,14gkWVFMwdxBMyqBw1wmIg,70.0,0.552,0.599,-5.75,0.0404,0.0703,0.0986,161.884,208457.0,0.0916,C#
31,2,shut up,5282490.0,Ariana Grande,67208170.0,3ko9jEHNt4O5fjKN65ULJp,63.0,0.499,0.462,-5.308,0.0312,0.801,0.0946,127.698,157710.0,0.599,C
42,2,nasty,5249342.0,Ariana Grande,67208170.0,0sci7ppTZFm4mjcH3nu8yO,69.0,0.772,0.506,-6.558,0.139,0.0814,0.182,127.894,200733.0,0.456,F#
168,1,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),5226940.0,The Kid LAROI,2238190.0,13EW51DKru044OJDJ9Bm8o,76.0,0.779,0.642,-6.321,0.116,0.0383,0.2,82.363,153147.0,0.388,G#
49,12,Ayer Me Llamó Mi Ex (feat. Lenny Santos),5220504.0,KHEA,3198705.0,6C6mUonH6MNdSg5pw7kOc9,71.0,0.752,0.716,-5.2,0.0325,0.254,0.243,117.007,206760.0,0.553,A#
119,11,Madrid (feat. Myke Towers),5064484.0,Maluma,26784251.0,19OXtYzrJyCrQvTbfukt4H,73.0,0.764,0.741,-3.617,0.101,0.239,0.107,170.081,198570.0,0.802,A
85,12,Caramelo - Remix,5033798.0,"Ozuna, KAROL G, Myke Towers",29238936.0,2uu2aGqA2UblCg581Q7l1g,72.0,0.754,0.796,-3.743,0.139,0.062,0.204,168.045,233160.0,0.62,D#
25,6,Mr. Right Now (feat. Drake),4951481.0,"21 Savage, Metro Boomin",9949044.0,4Q34FP1AT7GEl9oLgNtiWj,75.0,0.647,0.667,-5.563,0.304,0.231,0.133,172.08,193839.0,0.704,F
41,19,Got It On Me,4924030.0,Pop Smoke,6852509.0,25zlnOAzbVoOzIeXSvQFf1,78.0,0.688,0.647,-7.258,0.19,0.00815,0.095,88.834,164580.0,0.195,D
49,2,my hair,4896521.0,Ariana Grande,67208170.0,6u7gmPOz7pzzaeR9xSBpsR,66.0,0.686,0.526,-6.842,0.0374,0.0815,0.144,92.013,158436.0,0.372,C
59,2,obvious,4865084.0,Ariana Grande,67208170.0,0q85C1JiECyYIQthz1posA,65.0,0.624,0.672,-5.334,0.106,0.0967,0.155,159.852,146959.0,0.26,C
30,45,Beautiful People (feat. Khalid),4813796.0,Ed Sheeran,83337783.0,4evmHXcjt3bTUHD1cvny97,79.0,0.64,0.648,-8.113,0.187,0.124,0.0802,92.977,197867.0,0.548,F
29,32,Favorito,4787127.0,Camilo,10580764.0,0Snbzbd74RLfL0i4nn1vU5,73.0,0.611,0.851,-2.982,0.0598,0.229,0.232,178.032,211613.0,0.823,A
42,30,After Party,4784580.0,Don Toliver,1606884.0,527k23H0A4Q0UJN3vGs0Da,80.0,0.629,0.692,-8.045,0.0376,0.00981,0.603,162.948,167916.0,0.453,F
14,37,Rojo,4773792.0,J Balvin,1251372.0,3zR9JVqHsILrkNyCOqA6jM,0.0,0.652,0.595,-4.04,0.117,0.15,0.0836,172.277,151147.0,0.421,B
51,1,six thirty,10941573.0,Ariana Grande,67208170.0,2IKJtXeR5UsaUjZB46fTOK,63.0,0.739,0.516,-7.154,0.0539,0.67,0.151,120.109,183874.0,0.434,C
65,1,love language,9399230.0,Ariana Grande,67208170.0,6NYtLvyThMT0oALFdJFdzq,62.0,0.688,0.573,-5.03,0.208,0.0686,0.0749,110.034,179861.0,0.553,A#
66,1,west side,9397167.0,Ariana Grande,67208170.0,1whfVLMKWqAX3uk97VXsNN,62.0,0.688,0.455,-8.632,0.199,0.186,0.0794,87.865,132279.0,0.557,B
146,1,Thriller,5605234.0,Michael Jackson,19345579.0,7azo4rpSUh8nXgtonC6Pkq,68.0,0.764,0.887,-3.726,0.0744,0.0816,0.847,118.427,358053.0,0.72,B
105,26,Dancing With A Stranger (with Normani),5229835.0,Sam Smith,17097317.0,6Qs4SXO9dwPj5GKvVOv8Ki,78.0,0.741,0.52,-7.513,0.0656,0.45,0.222,102.998,171030.0,0.347,G#
91,2,Angeklagt,5226264.0,Bonez MC,1683006.0,5eu4Lxm5TlI0tKSTTDWJAT,60.0,0.658,0.624,-9.155,0.0915,0.171,0.116,181.942,168991.0,0.314,C#
176,1,Kids Again,5103194.0,Sam Smith,17097317.0,1ABS9lKaZ1uXkXCqr9zFO7,62.0,0.666,0.726,-2.998,0.0262,0.486,0.0892,128.044,207528.0,0.468,B
179,1,Highway to Hell,5096618.0,AC/DC,20110171.0,2zYzyRzz6pRmhPzyfMEC8s,83.0,0.574,0.913,-4.793,0.133,0.061,0.156,115.728,208400.0,0.423,F#
38,7,Me Gusta (with Cardi B & Myke Towers),4914412.0,Anitta,10741972.0,7e1VoRlNumuEkXlITMHKLE,72.0,0.91,0.604,-4.392,0.082,0.448,0.0863,110.075,180788.0,0.807,F#
133,8,24 (feat. Lil Baby),4904772.0,Money Man,345027.0,0xUvi7wldroBzaZCengPa5,74.0,0.868,0.638,-7.746,0.0736,0.146,0.0931,126.03,182857.0,0.459,D
23,27,Relación,4825749.0,Sech,8766508.0,35UUpTmrcFXNIVIN26ujXl,80.0,0.793,0.771,-3.417,0.0959,0.0337,0.284,171.943,247308.0,0.835,F
14,6,FRANCHISE (feat. Young Thug & M.I.A.),4821213.0,Travis Scott,17732077.0,4jVBIpuOiMj1crqd8LoCrJ,74.0,0.835,0.699,-5.405,0.277,0.00671,0.195,154.981,202795.0,0.547,G#
11,4,Bet You Wanna (feat. Cardi B),6846771.0,BLACKPINK,23848461.0,7iAgNZdotu40NwtoIWJHFe,67.0,0.653,0.662,-6.168,0.162,0.00465,0.0626,111.712,161168.0,0.674,G
82,8,Wolves (feat. Post Malone),5547002.0,Big Sean,8673345.0,33gwZOGJWEZ7dRWPqPxBEZ,79.0,0.724,0.675,-5.267,0.0867,0.0978,0.351,160.048,199758.0,0.325,D
88,27,"thank u, next",5079328.0,Ariana Grande,67208170.0,3e9HZxeyfWwjeyPAMmWSSQ,82.0,0.717,0.653,-5.634,0.0658,0.229,0.101,106.966,207320.0,0.412,C#
19,28,MAMACITA,5016343.0,"Black Eyed Peas, Ozuna, J. Rey Soul",5966748.0,14wf185UxfNbSy8dwt4r4q,74.0,0.894,0.635,-6.929,0.0473,0.193,0.0823,105.013,249143.0,0.428,D
137,2,Fake,5010179.0,"Lauv, Conan Gray",4442273.0,4Gt2kh3QbAGU6yquOWn4aW,73.0,0.703,0.657,-5.363,0.0783,0.139,0.093,82.96,146375.0,0.455,E
56,7,OK Not To Be OK,4980744.0,"Marshmello, Demi Lovato",1251372.0,6PiO7fUEPKnJfaCQbPrIyg,0.0,0.743,0.837,-5.025,0.0649,0.0172,0.0743,103.072,159863.0,0.263,C#
1,27,THE SCOTTS,4941592.0,"THE SCOTTS, Travis Scott, Kid Cudi",179193.0,39Yp9wwQiSRIDOvrVg7mbk,79.0,0.716,0.537,-7.648,0.0514,0.233,0.157,129.979,165978.0,0.28,C
37,14,Mamichula - con Nicki Nicole,4817969.0,"Trueno, Bizarrap, Taiu, TATOOL",2172969.0,0TUW9faHNaBmi89wsYGp9y,75.0,0.696,0.678,-5.893,0.0735,0.582,0.134,91.985,219202.0,0.346,E
172,14,Let Her Go,4765198.0,Passenger,2819406.0,0JmiBCpWc1IAc0et7Xm7FL,75.0,0.479,0.545,-7.346,0.0688,0.365,0.0963,74.897,252733.0,0.243,G
26,27,Play Date,4745568.0,Melanie Martinez,10925614.0,4DpNNXFMMxQEKl7r0ykkWA,80.0,0.68,0.729,-5.077,0.0475,0.612,0.224,123.97,179867.0,0.446,F
32,23,Lose Somebody,4709053.0,"Kygo, OneRepublic",7593792.0,1sgDyuLooyvEML4oHspNza,75.0,0.58,0.586,-6.883,0.0357,0.344,0.0755,147.988,199549.0,0.507,C#
197,1,Someone Like You,4703672.0,Adele,28335338.0,1zwMYTA5nlNjZxYrvBB2pV,77.0,0.556,0.319,-8.251,0.0281,0.893,0.0996,135.187,285240.0,0.294,A
73,34,It's You,4674658.0,Ali Gatie,1758300.0,5DqdesEfbRyOlSS3Tf6c29,81.0,0.732,0.463,-6.972,0.0287,0.374,0.194,95.971,212607.0,0.397,B
68,18,Stunnin' (feat. Harm Franklin),5183246.0,Curtis Waters,68875.0,2JSmxLqt8h7ZpJJkfuLJvK,68.0,0.885,0.685,-6.429,0.0627,0.33,0.148,99.954,144000.0,0.937,B
35,3,Love To Hate Me,5125708.0,BLACKPINK,23848461.0,7iKDsPfLT0d5mu2htfMKBZ,69.0,0.686,0.64,-5.491,0.159,0.0334,0.0801,162.225,171798.0,0.597,G#
165,1,Hate The Way (feat. blackbear),5116071.0,G-Eazy,4894656.0,3QGppKBPd9gHOgHJzRbVIw,68.0,0.569,0.865,-3.844,0.266,0.0673,0.312,82.011,214363.0,0.361,E
89,9,Bande organisée,5112572.0,"13 Organisé, SCH, Kofs, Jul, Naps, Soso Maness, Elams, Solda, Houari",249910.0,205HNJ73cgpC0LAOnuQiWT,72.0,0.901,0.939,-2.762,0.274,0.117,0.0643,142.948,356347.0,0.805,F#
32,3,Crazy Over You,5056387.0,BLACKPINK,23848461.0,7qq0EOPW4RRlqdvMBmdd73,68.0,0.804,0.633,-6.186,0.0612,0.0371,0.102,115.002,163946.0,0.67,E
109,2,"Baby, I'm Jealous (feat. Doja Cat)",4870203.0,Bebe Rexha,6569150.0,2fTdRdN73RgIgcUZN33dvt,69.0,0.737,0.867,-2.259,0.0458,0.0398,0.32,98.05,175873.0,0.506,B
15,21,TKN (feat. Travis Scott),4752289.0,ROSALÍA,4769627.0,4w47S36wQGBhGg073q3nt7,75.0,0.776,0.509,-6.266,0.467,0.192,0.115,94.634,129371.0,0.485,C
135,15,El Mismo Aire - con Pablo Alborán,4705484.0,Camilo,10580764.0,5EbtodsuLbxrFDH6j5avVS,75.0,0.483,0.492,-6.591,0.295,0.603,0.323,144.511,188213.0,0.66,C
18,34,Yo Perreo Sola,4680447.0,Bad Bunny,36177712.0,0SqqAgdovOE24BzxIClpjw,78.0,0.86,0.758,-5.16,0.0695,0.021,0.344,97.014,172127.0,0.453,B
192,1,Let Me Love You Like A Woman,4665053.0,Lana Del Rey,13697048.0,1gxdWpeOUBpvB908fiZs4D,67.0,0.303,0.249,-11.715,0.111,0.97,0.117,66.932,200661.0,0.131,C
69,22,DOLLAZ ON MY HEAD (feat. Young Thug),4652712.0,Gunna,3337982.0,3nS9a01VvXHQriLqJYwRqG,76.0,0.825,0.458,-7.47,0.0577,0.114,0.102,145.115,197760.0,0.161,C
54,29,Elegí (feat. Dímelo Flow),4607003.0,"Rauw Alejandro, Dalex, Lenny Tavárez",6096559.0,50ZC4PM7hywH27RcCfViau,75.0,0.824,0.631,-2.791,0.0809,0.237,0.0531,171.965,197721.0,0.678,C
77,34,July,4598766.0,Noah Cyrus,891555.0,6J2LdBN97cDWn0MLxYh9HB,81.0,0.708,0.186,-8.953,0.042,0.868,0.0779,72.541,156106.0,0.322,A
93,38,Bruises,4560503.0,Lewis Capaldi,8388838.0,4Of7rzpRpV1mWRbhp5rAqG,80.0,0.736,0.308,-7.83,0.0677,0.946,0.186,111.202,220492.0,0.361,E
46,2,You Never Know,5304382.0,BLACKPINK,23848461.0,3b7trEcKoglybN5MxGuSaw,54.0,0.535,0.434,-5.768,0.0505,0.405,0.253,144.497,229236.0,0.271,F
12,32,Supalonely,5089970.0,"BENEE, Gus Dapperton",638337.0,4nK5YrxbMGZstTLbvj6Gxw,77.0,0.863,0.631,-4.689,0.0534,0.305,0.123,128.977,223480.0,0.817,G
53,2,Glock In My Lap,4947593.0,"21 Savage, Metro Boomin",9949044.0,6pcywuOeGGWeOQzdUyti6k,69.0,0.847,0.733,-6.439,0.16,0.00574,0.151,130.029,193591.0,0.202,A#
49,4,Better,4933462.0,ZAYN,16655692.0,1dLXLETYiZohIZWnse4ypG,68.0,0.637,0.418,-7.137,0.301,0.353,0.131,84.295,174517.0,0.0807,D
59,3,forget me too (feat. Halsey),4751756.0,Machine Gun Kelly,3868320.0,1VSuFS7PahCN3SWbOcQ98m,78.0,0.654,0.875,-4.845,0.0744,0.000417,0.194,99.975,171621.0,0.522,C#
110,12,Oh Juliana,4751064.0,Niack,352402.0,4xWzZmX4K1yyrdtRfbUvjt,66.0,0.799,0.568,-3.089,0.25,0.387,0.0892,129.63,153078.0,0.963,F#
81,16,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",4727923.0,"Feid, J Balvin, Justin Quiles",613348.0,7lUdbnz7wsv3C9zzf4WHl9,70.0,0.793,0.737,-4.731,0.0785,0.0765,0.0747,167.969,333800.0,0.697,F#
108,17,No Guidance (feat. Drake),4641393.0,Chris Brown,14073083.0,6XHVuErjQ4XNm6nDPVCxVX,80.0,0.696,0.454,-6.756,0.153,0.123,0.155,92.928,260640.0,0.136,C#
65,1,Rich Nigga Shit (feat. Young Thug),9129562.0,"21 Savage, Metro Boomin",9949044.0,3ruoIF2UnoXdzK8mR61ebq,73.0,0.825,0.733,-5.625,0.0969,0.349,0.112,97.974,190331.0,0.62,C#
68,1,Many Men,8675173.0,"21 Savage, Metro Boomin",9949044.0,3CDVMejYHnB1SkEEx0T1N4,65.0,0.635,0.793,-4.333,0.0322,0.000647,0.113,77.594,201856.0,0.281,A#
77,1,Slidin,8243488.0,"21 Savage, Metro Boomin",9949044.0,7fxSLnklnayJNBIKntXedZ,64.0,0.774,0.706,-6.494,0.355,0.00163,0.104,152.891,185037.0,0.382,D
84,1,Outta Time (feat. Drake),7762934.0,Bryson Tiller,5019909.0,4SCnCPOUOUXUmCX2uHb3r7,68.0,0.714,0.582,-7.272,0.0808,0.0129,0.0774,92.819,198822.0,0.338,F
131,1,My Dawg,6029118.0,"21 Savage, Metro Boomin",9949044.0,42Tohunwlh34o0mgxYx5iq,60.0,0.831,0.532,-5.319,0.301,0.0652,0.464,140.105,181716.0,0.364,C
138,1,Snitches & Rats (feat. Young Nudy),5846760.0,"21 Savage, Metro Boomin",9949044.0,3WaDoMDQRqDdgtCDLxanpN,57.0,0.821,0.671,-5.893,0.18,0.00843,0.0972,145.953,187773.0,0.494,A
139,1,Brand New Draco,5841110.0,"21 Savage, Metro Boomin",9949044.0,4V9ynsDPwHtdItksqjuRu0,63.0,0.697,0.709,-6.642,0.298,0.041,0.0886,155.023,202420.0,0.439,B
153,1,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],5550390.0,Internet Money,412466.0,5sBplhIrmzA4kQGyIOpmDf,69.0,0.832,0.549,-8.259,0.0602,0.168,0.11,140.045,181496.0,0.384,C#
77,2,Your Man,5233336.0,Joji,4759367.0,6Vgtvd7I5yopJdBuxqjBd2,68.0,0.785,0.818,-8.711,0.099,0.624,0.149,117.98,163759.0,0.0503,G
179,1,No Opp Left Behind,5154955.0,"21 Savage, Metro Boomin",9949044.0,50I7FNN2rl2rWiNwGxS146,61.0,0.823,0.703,-2.691,0.298,0.0161,0.294,178.043,194214.0,0.26,G#
106,5,Lets Link,5109038.0,WhoHeem,25417.0,6fMzgFFGzWCwiHMzDzNpp5,61.0,0.839,0.683,-9.232,0.165,0.00667,0.241,120.003,159955.0,0.522,A#
190,1,RIP Luv,4915080.0,"21 Savage, Metro Boomin",9949044.0,1wGnp7ejkCuXRsehXx0PNP,62.0,0.63,0.399,-9.869,0.178,0.105,0.234,183.016,214192.0,0.0657,F
197,1,Steppin On Niggas,4853661.0,"21 Savage, Metro Boomin",9949044.0,7FtZFla3ZH6PqsAJ9MvVCM,57.0,0.849,0.635,-4.068,0.254,0.000608,0.062,89.484,140833.0,0.798,G
58,4,Gimme Love,7471309.0,Joji,4759367.0,2hfoyc7ve6xM4ZEiNIiU1B,69.0,0.482,0.631,-6.917,0.0986,0.696,0.209,126.576,214558.0,0.0743,F
97,1,Ew,6936305.0,Joji,4759367.0,7xcUWyLh6fIMsYjoVI7NnZ,67.0,0.48,0.373,-9.297,0.0278,0.804,0.12,114.078,207710.0,0.0376,A#
99,2,Daylight,6819838.0,"Joji, Diplo",4759367.0,6Ed1q0X8oSKSm4IIhiQbYg,72.0,0.528,0.749,-7.571,0.0479,0.00488,0.0949,163.944,163906.0,0.729,G
116,1,Epidemic,6292620.0,Polo G,4849204.0,170DNUSnQRp1tGpppF26pA,71.0,0.616,0.617,-8.431,0.52,0.128,0.177,175.929,177273.0,0.476,C#
123,1,bloody valentine,6032935.0,Machine Gun Kelly,3868320.0,6mADjHs6FXdroPzEGW6KVJ,77.0,0.533,0.858,-4.212,0.0766,0.00021,0.148,160.057,205159.0,0.506,D
126,1,MODUS,6013371.0,Joji,4759367.0,5SjtAe7xzUgHDtNTmt8zS7,66.0,0.738,0.533,-7.617,0.0492,0.183,0.115,132.008,207265.0,0.262,G
145,1,Tick Tock,5547939.0,Joji,4759367.0,5E7p95xh9Ul4vZp4LEoJwi,65.0,0.781,0.613,-5.582,0.0524,0.0399,0.0976,80.53,132215.0,0.613,E
151,1,Sanctuary,5482390.0,Joji,4759367.0,3xaugmCyXrVkrDTXbFkMW3,69.0,0.552,0.65,-7.199,0.128,0.422,0.372,167.788,180019.0,0.316,C#
112,5,feel something,5463424.0,Bea Miller,2396662.0,7JDWhC422Gtk1Bq0mL3OTC,75.0,0.74,0.415,-8.914,0.0707,0.242,0.319,136.029,180161.0,0.156,C
86,8,Tap In,5220309.0,Saweetie,1255573.0,4Hpib09wXgD84w4uwTPnYD,73.0,0.954,0.696,-7.117,0.204,0.00576,0.0754,100.036,139413.0,0.432,A#
171,1,Pretty Boy (feat. Lil Yachty),5141212.0,Joji,4759367.0,0f1G5SHFoFC9lO03gHCGVS,66.0,0.656,0.776,-6.184,0.0672,0.16,0.372,156.049,156759.0,0.638,F#
177,1,Afterthought,4977405.0,"Joji, BENEE",4759367.0,6zvqq50PL7io0rprbkrYc9,67.0,0.668,0.547,-8.024,0.0353,0.398,0.0931,83.5,194871.0,0.192,C#
24,5,Over Now (with The Weeknd),4867620.0,Calvin Harris,21946934.0,58AGoOGbwsQMhBbH0eFLRR,72.0,0.612,0.884,-4.113,0.0454,0.0759,0.247,178.043,210795.0,0.679,E
14,12,Hate The Other Side (with Marshmello & The Kid Laroi),4851997.0,"Juice WRLD, Polo G",19102888.0,0ada5XsQGLPUVbmTCkAP49,78.0,0.701,0.65,-6.313,0.104,0.291,0.112,90.003,160212.0,0.647,F#
188,1,drunk face,4834258.0,Machine Gun Kelly,3868320.0,3k0YJnqMKRZb8swo86vCkq,72.0,0.691,0.77,-4.578,0.0367,0.0282,0.497,90.024,143901.0,0.344,G
76,17,Tak Tiki Tak,4761286.0,Harry Nach,134339.0,7gwwt1IaAWwmB7af0AcuBM,71.0,0.801,0.579,-4.78,0.0813,0.333,0.172,99.994,212406.0,0.231,B
26,35,WHATS POPPIN,4745752.0,Jack Harlow,3828418.0,2MbdDtCv5LUVjYy9RuGTgC,80.0,0.904,0.723,-5.224,0.26,0.0631,0.185,145.013,227478.0,0.835,B
143,7,Money Trees,4632724.0,"Kendrick Lamar, Jay Rock",17931101.0,2HbKqm4o0w5wEeEFXm2sD4,75.0,0.716,0.531,-7.355,0.122,0.0703,0.224,71.994,386907.0,0.344,G
65,5,Blastoff (feat. Juice Wrld & Trippie Redd),4628159.0,"Internet Money, Diplo",412466.0,2rFsFjq0D9JAmc0APpCO6P,70.0,0.761,0.517,-6.916,0.0927,0.114,0.157,147.912,174730.0,0.46,F
